8,-18.0,90.0,7,24,0
6,-18.0,90.0,0,23,6
6,-18.0,90.0,1,18,0
6,-18.0,90.0,2,15,2
6,-18.0,90.0,3,17,1
6,-18.0,90.0,4,21,1
6,-18.0,90.0,5,24,0
3,-15.0,90.0,0,20,1
3,-15.0,90.0,1,15,4
3,-15.0,90.0,2,24,0
3,-15.0,100.0,0,20,0
3,-15.0,100.0,1,16,6
3,-15.0,100.0,2,24,0
6,-18.0,100.0,0,19,3
6,-18.0,100.0,1,15,3
6,-18.0,100.0,2,22,3
6,-18.0,100.0,3,18,1
6,-18.0,100.0,4,20,0
6,-18.0,100.0,5,24,0
3,-15.0,110.0,0,20,2
3,-15.0,110.0,1,16,4
3,-15.0,110.0,2,24,0
8,-18.0,100.0,0,14,1
8,-18.0,100.0,1,23,3
8,-18.0,100.0,2,19,1
8,-18.0,100.0,3,18,0
8,-18.0,100.0,4,20,6
8,-18.0,100.0,5,15,1
8,-18.0,100.0,6,23,0
8,-18.0,100.0,7,24,0
3,-15.0,120.0,0,20,1
3,-15.0,120.0,1,16,5
3,-15.0,120.0,2,24,0
6,-18.0,110.0,0,19,2
6,-18.0,110.0,1,17,0
6,-18.0,110.0,2,14,1
6,-18.0,110.0,3,21,3
6,-18.0,110.0,4,23,3
6,-18.0,110.0,5,24,1
8,-18.0,110.0,0,15,2
8,-18.0,110.0,1,15,2
8,-18.0,110.0,2,22,0
8,-18.0,110.0,3,23,1
8,-18.0,110.0,4,16,1
8,-18.0,110.0,5,20,4
8,-18.0,110.0,6,21,1
8,-18.0,110.0,7,24,1
6,-18.0,120.0,0,15,4
6,-18.0,120.0,1,22,1
6,-18.0,120.0,2,19,3
6,-18.0,120.0,3,20,2
6,-18.0,120.0,4,18,0
6,-18.0,120.0,5,24,0
4,-30.0,80.0,0,24,4
4,-30.0,80.0,1,24,1
4,-30.0,80.0,2,24,0
4,-30.0,80.0,3,15,0
6,-15.0,80.0,0,20,3
6,-15.0,80.0,1,14,2
6,-15.0,80.0,2,18,2
6,-15.0,80.0,3,20,1
6,-15.0,80.0,4,22,2
6,-15.0,80.0,5,24,0
8,-18.0,120.0,0,16,2
8,-18.0,120.0,1,23,4
8,-18.0,120.0,2,14,1
8,-18.0,120.0,3,23,2
8,-18.0,120.0,4,18,1
8,-18.0,120.0,5,16,1
8,-18.0,120.0,6,22,1
8,-18.0,120.0,7,24,0
4,-30.0,90.0,0,23,0
4,-30.0,90.0,1,23,3
4,-30.0,90.0,2,24,0
4,-30.0,90.0,3,15,0
6,-15.0,90.0,0,17,2
6,-15.0,90.0,1,20,1
6,-15.0,90.0,2,17,5
6,-15.0,90.0,3,16,2
6,-15.0,90.0,4,24,0
6,-15.0,90.0,5,24,0
4,-30.0,100.0,0,24,1
4,-30.0,100.0,1,24,3
4,-30.0,100.0,2,24,2
4,-30.0,100.0,3,14,3
8,-15.0,80.0,0,15,2
8,-15.0,80.0,1,16,5
8,-15.0,80.0,2,22,1
8,-15.0,80.0,3,17,1
8,-15.0,80.0,4,24,2
8,-15.0,80.0,5,22,1
8,-15.0,80.0,6,16,0
8,-15.0,80.0,7,24,0
6,-15.0,100.0,0,16,2
6,-15.0,100.0,1,20,5
6,-15.0,100.0,2,16,0
6,-15.0,100.0,3,20,3
6,-15.0,100.0,4,22,0
6,-15.0,100.0,5,24,0
6,-15.0,110.0,0,16,2
6,-15.0,110.0,1,20,3
6,-15.0,110.0,2,16,5
6,-15.0,110.0,3,20,0
6,-15.0,110.0,4,22,0
6,-15.0,110.0,5,24,0
8,-15.0,90.0,0,15,0
8,-15.0,90.0,1,18,0
8,-15.0,90.0,2,16,9
8,-15.0,90.0,3,20,0
8,-15.0,90.0,4,24,2
8,-15.0,90.0,5,23,1
8,-15.0,90.0,6,16,0
8,-15.0,90.0,7,24,0
4,-30.0,110.0,0,22,0
4,-30.0,110.0,1,24,0
4,-30.0,110.0,2,21,0
4,-30.0,110.0,3,14,0
6,-15.0,120.0,0,15,2
6,-15.0,120.0,1,20,4
6,-15.0,120.0,2,17,1
6,-15.0,120.0,3,19,1
6,-15.0,120.0,4,23,2
6,-15.0,120.0,5,24,0
8,-15.0,100.0,0,17,3
8,-15.0,100.0,1,19,1
8,-15.0,100.0,2,15,1
8,-15.0,100.0,3,24,1
8,-15.0,100.0,4,17,1
8,-15.0,100.0,5,20,1
8,-15.0,100.0,6,19,3
8,-15.0,100.0,7,24,0
4,-30.0,120.0,0,23,0
4,-30.0,120.0,1,24,2
4,-30.0,120.0,2,22,1
4,-30.0,120.0,3,14,0
4,-27.0,80.0,0,24,3
4,-27.0,80.0,1,24,0
4,-27.0,80.0,2,20,0
4,-27.0,80.0,3,15,0
8,-15.0,110.0,0,18,1
8,-15.0,110.0,1,16,1
8,-15.0,110.0,2,19,3
8,-15.0,110.0,3,19,5
8,-15.0,110.0,4,22,0
8,-15.0,110.0,5,16,0
8,-15.0,110.0,6,21,1
8,-15.0,110.0,7,24,0
7,-30.0,80.0,0,24,0
7,-30.0,80.0,1,22,0
7,-30.0,80.0,2,19,2
7,-30.0,80.0,3,15,1
7,-30.0,80.0,4,16,8
7,-30.0,80.0,5,18,1
7,-30.0,80.0,6,24,0
4,-27.0,90.0,0,24,2
4,-27.0,90.0,1,22,4
4,-27.0,90.0,2,24,0
4,-27.0,90.0,3,17,6
8,-15.0,120.0,0,18,3
8,-15.0,120.0,1,16,3
8,-15.0,120.0,2,16,2
8,-15.0,120.0,3,24,2
8,-15.0,120.0,4,24,0
8,-15.0,120.0,5,14,2
8,-15.0,120.0,6,20,0
8,-15.0,120.0,7,24,0
4,-27.0,100.0,0,24,4
4,-27.0,100.0,1,24,3
4,-27.0,100.0,2,24,2
4,-27.0,100.0,3,21,0
7,-30.0,90.0,0,24,0
7,-30.0,90.0,1,23,1
7,-30.0,90.0,2,17,0
7,-30.0,90.0,3,15,2
7,-30.0,90.0,4,16,7
7,-30.0,90.0,5,19,2
7,-30.0,90.0,6,24,0
4,-27.0,110.0,0,24,1
4,-27.0,110.0,1,19,1
4,-27.0,110.0,2,24,1
4,-27.0,110.0,3,16,0
7,-30.0,100.0,0,24,1
7,-30.0,100.0,1,24,1
7,-30.0,100.0,2,19,4
7,-30.0,100.0,3,15,2
7,-30.0,100.0,4,15,1
7,-30.0,100.0,5,17,3
7,-30.0,100.0,6,24,0
4,-27.0,120.0,0,22,0
4,-27.0,120.0,1,24,1
4,-27.0,120.0,2,23,5
4,-27.0,120.0,3,20,0
10,-30.0,80.0,0,23,0
10,-30.0,80.0,1,24,4
10,-30.0,80.0,2,14,0
10,-30.0,80.0,3,20,5
10,-30.0,80.0,4,24,2
10,-30.0,80.0,5,21,1
10,-30.0,80.0,6,15,0
10,-30.0,80.0,7,14,2
10,-30.0,80.0,8,16,1
10,-30.0,80.0,9,24,0
4,-24.0,80.0,0,22,1
4,-24.0,80.0,1,23,2
4,-24.0,80.0,2,23,3
4,-24.0,80.0,3,21,0
10,-30.0,90.0,0,23,0
10,-30.0,90.0,1,24,0
10,-30.0,90.0,2,18,2
10,-30.0,90.0,3,18,1
10,-30.0,90.0,4,15,0
10,-30.0,90.0,5,18,4
10,-30.0,90.0,6,15,0
10,-30.0,90.0,7,17,2
10,-30.0,90.0,8,23,6
10,-30.0,90.0,9,24,0
7,-30.0,110.0,0,24,0
7,-30.0,110.0,1,15,4
7,-30.0,110.0,2,23,2
7,-30.0,110.0,3,20,4
7,-30.0,110.0,4,15,1
7,-30.0,110.0,5,18,2
7,-30.0,110.0,6,24,0
4,-24.0,90.0,0,22,9
4,-24.0,90.0,1,24,0
4,-24.0,90.0,2,24,0
4,-24.0,90.0,3,22,0
10,-30.0,100.0,0,23,1
10,-30.0,100.0,1,24,3
10,-30.0,100.0,2,22,2
10,-30.0,100.0,3,15,2
10,-30.0,100.0,4,14,0
10,-30.0,100.0,5,18,5
10,-30.0,100.0,6,22,1
10,-30.0,100.0,7,19,0
10,-30.0,100.0,8,15,1
10,-30.0,100.0,9,24,1
4,-24.0,100.0,0,20,0
4,-24.0,100.0,1,24,0
4,-24.0,100.0,2,21,3
4,-24.0,100.0,3,20,0
10,-30.0,110.0,0,15,0
10,-30.0,110.0,1,19,0
10,-30.0,110.0,2,23,1
10,-30.0,110.0,3,19,2
10,-30.0,110.0,4,20,0
10,-30.0,110.0,5,17,6
10,-30.0,110.0,6,21,2
10,-30.0,110.0,7,24,3
10,-30.0,110.0,8,15,3
10,-30.0,110.0,9,24,0
7,-30.0,120.0,0,24,3
7,-30.0,120.0,1,23,0
7,-30.0,120.0,2,18,0
7,-30.0,120.0,3,15,1
7,-30.0,120.0,4,16,6
7,-30.0,120.0,5,18,1
7,-30.0,120.0,6,24,1
4,-24.0,110.0,0,20,1
4,-24.0,110.0,1,23,5
4,-24.0,110.0,2,24,0
4,-24.0,110.0,3,22,5
4,-24.0,120.0,0,22,6
4,-24.0,120.0,1,24,0
4,-24.0,120.0,2,23,3
4,-24.0,120.0,3,23,10
7,-27.0,80.0,0,20,0
7,-27.0,80.0,1,24,0
7,-27.0,80.0,2,14,0
7,-27.0,80.0,3,17,1
7,-27.0,80.0,4,15,4
7,-27.0,80.0,5,24,7
7,-27.0,80.0,6,24,0
10,-30.0,120.0,0,23,1
10,-30.0,120.0,1,20,1
10,-30.0,120.0,2,19,1
10,-30.0,120.0,3,24,0
10,-30.0,120.0,4,14,3
10,-30.0,120.0,5,14,3
10,-30.0,120.0,6,19,3
10,-30.0,120.0,7,22,1
10,-30.0,120.0,8,17,2
10,-30.0,120.0,9,24,1
4,-21.0,80.0,0,24,6
4,-21.0,80.0,1,20,2
4,-21.0,80.0,2,24,1
4,-21.0,80.0,3,21,0
4,-21.0,90.0,0,24,12
4,-21.0,90.0,1,22,0
4,-21.0,90.0,2,24,0
4,-21.0,90.0,3,22,0
10,-27.0,80.0,0,17,3
10,-27.0,80.0,1,19,3
10,-27.0,80.0,2,24,0
10,-27.0,80.0,3,16,1
10,-27.0,80.0,4,18,3
10,-27.0,80.0,5,23,1
10,-27.0,80.0,6,19,1
10,-27.0,80.0,7,16,3
10,-27.0,80.0,8,20,0
10,-27.0,80.0,9,24,1
7,-27.0,90.0,0,18,2
7,-27.0,90.0,1,24,1
7,-27.0,90.0,2,15,2
7,-27.0,90.0,3,22,0
7,-27.0,90.0,4,16,6
7,-27.0,90.0,5,19,1
7,-27.0,90.0,6,24,0
4,-21.0,100.0,0,24,7
4,-21.0,100.0,1,24,7
4,-21.0,100.0,2,24,1
4,-21.0,100.0,3,23,3
7,-27.0,100.0,0,20,0
7,-27.0,100.0,1,23,0
7,-27.0,100.0,2,22,5
7,-27.0,100.0,3,17,1
7,-27.0,100.0,4,15,1
7,-27.0,100.0,5,16,4
7,-27.0,100.0,6,24,0
4,-21.0,110.0,0,19,7
4,-21.0,110.0,1,24,2
4,-21.0,110.0,2,24,0
4,-21.0,110.0,3,22,2
10,-27.0,90.0,0,23,0
10,-27.0,90.0,1,24,2
10,-27.0,90.0,2,16,2
10,-27.0,90.0,3,18,0
10,-27.0,90.0,4,18,2
10,-27.0,90.0,5,21,1
10,-27.0,90.0,6,15,3
10,-27.0,90.0,7,17,3
10,-27.0,90.0,8,18,0
10,-27.0,90.0,9,24,1
10,-27.0,100.0,0,19,4
10,-27.0,100.0,1,21,0
10,-27.0,100.0,2,17,1
10,-27.0,100.0,3,23,2
10,-27.0,100.0,4,20,0
10,-27.0,100.0,5,18,4
10,-27.0,100.0,6,14,2
