2,-30.0,80.0,0,15,3
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,16,4
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,15,0
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,17,5
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,16,0
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,22,6
2,-30.0,80.0,1,20,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,24,9
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,15,0
2,-30.0,80.0,0,18,6
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,19,7
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,23,5
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,17,0
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,22,1
2,-30.0,80.0,1,24,9
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,16,0
2,-30.0,80.0,0,19,0
2,-30.0,80.0,1,24,2
2,-30.0,80.0,0,18,0
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,24,6
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,23,1
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,16,3
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,16,2
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,17,4
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,16,1
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,18,5
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,17,2
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,19,6
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,17,1
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,17,3
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,17,3
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,18,4
2,-30.0,80.0,1,22,0
2,-30.0,80.0,0,19,5
2,-30.0,80.0,1,22,0
2,-30.0,80.0,0,18,3
2,-30.0,80.0,1,21,0
2,-30.0,80.0,0,19,4
2,-30.0,80.0,1,21,0
2,-30.0,80.0,0,15,1
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,19,5
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,18,4
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,15,2
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,22,4
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,15,2
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,18,2
2,-30.0,80.0,1,21,1
2,-30.0,80.0,0,18,3
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,18,3
2,-30.0,80.0,1,22,1
2,-30.0,80.0,0,18,2
2,-30.0,80.0,1,22,1
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,17,1
2,-30.0,80.0,0,18,1
2,-30.0,80.0,1,22,0
2,-30.0,80.0,0,19,3
2,-30.0,80.0,1,20,0
2,-30.0,80.0,0,18,2
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,22,1
2,-30.0,80.0,0,19,3
2,-30.0,80.0,1,21,1
2,-30.0,80.0,0,19,1
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,19,4
2,-30.0,80.0,1,22,1
2,-30.0,80.0,0,18,2
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,19,3
2,-30.0,80.0,1,22,2
2,-30.0,80.0,0,18,3
2,-30.0,80.0,1,23,2
2,-30.0,80.0,0,18,1
2,-30.0,80.0,1,23,1
2,-30.0,80.0,0,22,3
2,-30.0,80.0,1,20,0
2,-30.0,80.0,0,19,4
2,-30.0,80.0,1,24,1
2,-30.0,80.0,0,18,1
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,19,2
2,-30.0,80.0,1,22,1
2,-30.0,80.0,0,19,2
2,-30.0,80.0,1,21,0
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,18,0
2,-30.0,80.0,1,23,2
2,-30.0,80.0,0,23,4
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,23,3
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,22,1
2,-30.0,80.0,1,15,0
2,-30.0,80.0,0,21,1
2,-30.0,80.0,1,18,1
2,-30.0,80.0,0,22,0
2,-30.0,80.0,1,15,0
2,-30.0,80.0,0,19,3
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,19,4
2,-30.0,80.0,1,23,2
2,-30.0,80.0,0,23,3
2,-30.0,80.0,1,16,0
2,-30.0,80.0,0,24,5
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,20,1
2,-30.0,80.0,0,19,2
2,-30.0,80.0,1,23,1
2,-30.0,80.0,0,18,4
2,-30.0,80.0,1,23,1
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,21,0
2,-30.0,80.0,0,19,3
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,24,5
2,-30.0,80.0,1,17,0
2,-30.0,80.0,0,22,3
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,24,5
2,-30.0,80.0,1,18,1
2,-30.0,80.0,0,21,2
2,-30.0,80.0,1,18,1
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,22,0
2,-30.0,80.0,0,22,1
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,23,1
2,-30.0,80.0,1,18,0
2,-30.0,80.0,0,24,4
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,21,1
2,-30.0,80.0,1,16,0
2,-30.0,80.0,0,19,2
2,-30.0,80.0,1,24,0
2,-30.0,80.0,0,19,1
2,-30.0,80.0,1,22,0
2,-30.0,80.0,0,21,0
2,-30.0,80.0,1,16,1
2,-30.0,80.0,0,23,4
2,-30.0,80.0,1,18,1
2,-30.0,80.0,0,20,0
2,-30.0,80.0,1,23,1
2,-30.0,80.0,0,23,0
2,-30.0,80.0,1,19,0
2,-30.0,80.0,0,22,1
2,-30.0,80.0,1,23,3
2,-30.0,80.0,0,22,0
2,-30.0,80.0,1,20,1
2,-30.0,80.0,0,19,5
2,-30.0,80.0,1,23,0
2,-30.0,80.0,0,24,3
2,-30.0,80.0,1,20,0
2,-30.0,80.0,0,24,4
2,-30.0,80.0,1,20,0
2,-30.0,90.0,0,15,3
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,16,4
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,15,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,17,5
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,16,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,22,6
2,-30.0,90.0,1,20,0
2,-30.0,90.0,0,21,0
2,-30.0,90.0,1,24,5
2,-30.0,90.0,0,20,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,21,0
2,-30.0,90.0,1,15,0
2,-30.0,90.0,0,18,6
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,19,7
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,23,5
2,-30.0,90.0,1,18,0
2,-30.0,90.0,0,17,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,22,1
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,20,0
2,-30.0,90.0,1,16,0
2,-30.0,90.0,0,19,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,18,0
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,23,1
2,-30.0,90.0,1,24,8
2,-30.0,90.0,0,24,6
2,-30.0,90.0,1,18,0
2,-30.0,90.0,0,16,3
2,-30.0,90.0,1,24,0
2,-30.0,90.0,0,16,2
2,-30.0,90.0,1,24,1
2,-30.0,90.0,0,17,4
