18,1,19,0
21,6,22,0
19,0,23,0
21,3,22,1
18,1,24,3
20,0,20,2
22,5,24,0
24,8,24,0
23,0,15,0
24,4,24,3
23,3,24,4
24,0,14,2
24,1,19,3
24,0,21,2
23,1,21,2
23,2,23,4
23,0,22,3
24,2,21,3
24,3,23,4
23,1,23,1
24,1,22,2
24,2,23,1
23,2,24,4
24,3,24,3
23,0,17,2
24,2,22,3
23,0,18,3
23,0,16,3
24,0,15,3
24,1,20,3
24,0,16,3
23,1,22,2
23,0,19,3
24,0,17,3
24,0,18,3
23,0,20,3
24,1,21,3
23,0,21,2
24,0,19,3
24,0,20,3
24,4,24,3
22,0,14,0
23,4,17,0
22,3,24,0
24,7,19,0
23,4,24,3
24,5,18,1
24,4,16,0
23,0,14,1
22,0,17,3
24,1,15,1
22,0,15,0
23,2,20,0
22,1,17,0
24,4,23,0
24,3,19,0
22,1,18,3
24,2,17,0
22,0,16,0
23,3,23,3
23,1,15,0
22,2,24,0
23,3,24,3
24,4,21,0
23,1,16,0
23,2,18,0
22,0,20,4
24,2,16,1
23,3,21,0
22,0,21,7
24,4,20,3
22,1,16,0
23,2,19,1
23,2,23,3
22,2,19,0
24,5,20,0
22,3,17,0
22,1,23,7
22,0,19,0
24,3,18,3
23,3,20,0
22,3,23,0
22,0,22,4
22,2,17,0
23,4,18,0
24,6,18,0
24,3,20,3
22,1,20,0
24,5,23,0
23,3,19,0
23,3,18,0
23,3,22,4
22,0,18,4
22,2,22,3
22,1,22,7
24,5,22,3
24,5,19,0
23,2,21,4
24,3,22,0
22,1,21,4
23,0,17,2
24,4,22,0
24,4,19,3
23,1,19,2
24,5,21,0
23,1,22,4
22,2,23,3
22,1,15,0
24,5,17,0
24,3,17,0
23,2,16,1
24,3,21,0
23,2,17,0
23,1,18,2
22,1,19,0
23,0,16,2
23,1,17,2
22,2,16,0
23,3,17,0
24,4,18,1
23,4,22,0
23,2,22,4
24,0,18,2
24,6,24,5
14,0,22,0
23,6,24,0
17,5,24,0
14,2,24,0
15,0,21,0
15,3,24,0
16,0,20,0
16,4,24,0
14,1,24,0
14,1,23,0
14,0,24,1
15,2,24,1
15,2,23,0
16,0,24,3
15,1,24,0
15,1,22,0
15,0,24,0
14,0,23,0
15,1,23,0
15,0,22,0
15,0,23,0
